"label","seconds","interval_ms"
"Validating Mesh",1.812,NA
"Pre-processing scene",1.812,0
"Pre-processed  scene",1.812,0
"Removed duplicate materials",1.812,0
"Processed scene bounds",1.812,0
"Processed texture filenames",1.813,0.99999999999989
"Processed materials",1.813,0
"Loaded environment maps",1.813,0
"Initialized buffers",1.817,4
"Initialized shadowmaps",1.817,0
"Initialized alpha buffers",1.817,0
"Initialized shaders",1.817,0
"Initialized 3D models",1.817,0
"Calculated depth buffer(s)",1.817,0
"Executed pixel shaders",1.829,12
"Calculated linear depth",1.842,13.0000000000001
"Applied toon outline JFA pass",1.956,114
"Rasterized image",1.957,1.00000000000011
"Assembled output",1.973,16
"Clamped output",1.979,6
"Display/save image",1.979,0
